timestamp,LIN_AAPL,LIN_MSFT,LIN_AMZN,LIN_FB,LIN_GOOGL,LIN_TSLA,LIN_BRK.B,LIN_NVDA,LIN_JPM,LIN_JNJ,GRAD_AAPL,GRAD_MSFT,GRAD_AMZN,GRAD_FB,GRAD_GOOGL,GRAD_TSLA,GRAD_BRK.B,GRAD_NVDA,GRAD_JPM,GRAD_JNJ,IMB_AAPL,IMB_MSFT,IMB_AMZN,IMB_FB,IMB_GOOGL,IMB_TSLA,IMB_BRK.B,IMB_NVDA,IMB_JPM,IMB_JNJ,XGB_AAPL,XGB_MSFT,XGB_AMZN,XGB_FB,XGB_GOOGL,XGB_TSLA,XGB_BRK.B,XGB_NVDA,XGB_JPM,XGB_JNJ
2021-06-08 23:00:00+00:00,10000.0,10000.0,10193.387398627572,10000,10000.0,10064.204119069456,10000,10000.0,9975.198112636865,10000,10000.0,10000.0,10000.0,9905.64638162775,10000,10024.166666666668,10000,9885.155253083796,10000.0,10046.136811023622,10054.783644303294,10067.360197696204,10196.472419914946,10175.251447729352,9995.538837698634,10217.793860319727,9976.872626855367,9983.559685489636,9903.30911056393,9839.730071699703,10038.842647641695,10078.206048998483,10196.408792374534,10147.107990638584,9971.929949091187,10037.550066755675,9995.849904893654,9924.678462303704,9818.080632157868,9904.178543271271
2021-06-09 08:00:00+00:00,10000.0,10000.0,10193.387398627572,10000,10000.0,10064.204119069456,10000,10000.0,9975.198112636865,10000,10000.0,10000.0,10000.0,9910.0970240038,10000,10069.166666666668,10000,9885.155253083796,10000.0,10046.136811023622,10080.98451766574,10095.26087129818,10196.472419914946,10179.823224626638,9995.538837698634,10263.66308207193,9976.872626855367,9935.52537526805,9903.30911056393,9839.730071699703,10065.001981767737,10106.136780783656,10196.408792374534,10151.667122579862,9971.929949091187,10082.610146862482,9995.849904893654,9876.927449726429,9818.080632157868,9904.178543271271
2021-06-09 09:00:00+00:00,10000.0,10000.0,10193.387398627572,10000,10000.0,10064.204119069456,10000,10000.0,9951.001149355756,10000,10000.0,10000.0,10000.0,9924.93249859063,10000,10050.0,10000,9885.155253083796,10000.0,10046.136811023622,10080.19055180627,10084.100601857388,10196.472419914946,10195.062480950928,9995.538837698634,10244.126191325622,9976.872626855367,9949.964260185849,9879.286529337578,9839.730071699703,10064.209274673009,10094.964488069589,10196.408792374534,10166.864229050789,9971.929949091187,10063.417890520694,9995.849904893654,9891.281176721384,9794.26479072146,9904.178543271271
2021-06-09 10:00:00+00:00,10000.0,10000.0,10193.387398627572,10000,10000.0,10064.204119069456,10000,10000.0,9980.037505293085,10000,10000.0,10000.0,10000.0,9932.943654867518,10000,10058.333333333334,10000,9885.155253083796,10000.0,10046.136811023622,10091.306073838825,10097.253776555464,10196.472419914946,10203.291679366046,9995.538837698634,10252.620491650105,9982.395581636176,9971.408148677629,9908.1136268092,9839.730071699703,10075.307173999206,10108.131833054029,10196.408792374534,10175.07066654509,9971.929949091187,10071.762349799732,10001.38336503545,9912.598593050525,9822.843800445147,9904.178543271271
2021-06-09 11:00:00+00:00,10000.0,10000.0,10215.221459762945,10000,10000.0,10064.204119069456,10000,10000.0,9932.853426894922,10000,10000.0,10000.0,10000.0,9928.196302999731,10000,10074.833333333334,10000,9956.016581062891,10000.0,10058.43996062992,10090.512107979355,10095.26087129818,10218.313089113051,10198.415117342274,10045.516531887128,10269.439206292578,9975.837072833969,10042.88777698356,9861.269593417812,9851.7804422486,10074.514466904478,10106.136780783656,10218.249325283536,10170.207592474397,10021.789598836644,10088.28437917223,9994.812381117068,9983.656647480992,9776.402909644155,9916.307841591364
2021-06-09 12:00:00+00:00,10000.0,10000.0,10212.414223331252,10000,10000.0,10064.204119069456,10000,10000.0,9901.397374629483,10000,10000.0,10000.0,10000.0,9939.767973177462,10000,10069.166666666668,10000,9948.930448264982,10000.0,10051.673228346455,10096.069868995632,10102.435330224402,10215.505003073296,10210.30173727522,10033.022108340005,10263.66308207193,9975.837072833969,10035.739814152968,9830.040237823556,9845.152738446706,10080.063416567576,10113.318968956986,10215.441256766664,10182.061335521716,10009.32468640028,10082.610146862482,9994.812381117068,9976.550842037946,9745.442315776832,9916.307841591364
2021-06-09 13:00:00+00:00,10000.0,10000.0,10255.396132252026,10000,10000.0,10064.204119069456,10000,10000.0,9832.133567237312,10000,10000.0,10000.0,10000.0,9934.72391181794,10000,10069.166666666668,10000,9818.97360720444,10000.0,10164.247047244093,10075.426756649464,10153.453704810874,10258.499920437562,10205.12039012496,10017.51861112195,10252.282418497189,9928.8919571971,9904.649035025015,9761.27559906312,9955.41362896909,10059.453032104637,10164.392307078446,10258.435905836102,10176.894319321602,9993.85780755216,10071.430240320427,9947.777969911813,9846.233212534642,9677.269469665123,9916.307841591364
2021-06-09 14:00:00+00:00,10000.0,10000.0,10250.04678727386,10000,10000.0,10064.204119069456,10000,10000.0,9908.051539531789,10000,10000.0,10000.0,10000.0,9882.50304127229,10000,10105.872367070046,10000,9816.895953068091,10000.0,10189.468503937009,10099.245732433505,10119.972896488502,10253.148956484029,10151.478207863456,10009.19940744349,10289.655641064845,9964.273386261651,9902.553252323089,9836.646447660802,9980.116888594324,10083.234244946492,10130.87542893624,10253.084975273396,10123.400504543935,9985.558253354948,10108.14419225634,9983.226698945187,9844.14979037874,9751.991672171842,9916.307841591364
2021-06-09 15:00:00+00:00,10000.0,10000.0,10248.7835308796,10000,10000.0,10064.204119069456,10000,10000.0,9902.002298711512,10000,10000.0,10000.0,10000.0,9877.755689404505,10000,10001.923772355269,10000,9877.573090990034,10000.0,10155.01968503937,10079.396585946804,10132.129618557936,10251.885317766137,10146.601645839684,10006.742170812557,10183.816659021795,9966.517086641354,9963.759828448892,9830.640802354214,9946.37585105742,10063.41656757828,10143.045247785492,10251.821344440805,10118.53743047324,9983.106820575797,10004.17222963952,9985.47466712779,9904.995381226465,9746.037711812742,9916.307841591364
2021-06-09 16:00:00+00:00,10000.0,10000.0,10267.56082345602,10000,10000.0,10064.204119069456,10000,10000.0,9859.052688887545,10000,10000.0,10000.0,10000.0,9882.799750764028,10000,10078.667201149909,10000,9920.444194417389,10000.0,10165.47121062992,10095.180627233029,10168.201203714776,10270.668293276509,10151.782992989942,10022.235256010988,10261.955727706709,9946.151190887123,10007.005003573982,9788.000720677435,9956.612640838704,10079.17558462148,10179.15569387918,10270.604202742546,10123.704446673351,9998.563311996886,10080.932910547395,9965.07003285492,9947.985504156895,9703.764593263122,9916.307841591364
2021-06-09 17:00:00+00:00,10000.0,10000.0,10264.6288209607,10000,10000.0,10064.204119069456,10000,10000.0,9859.052688887545,10000,10000.0,10000.0,10000.0,9882.799750764028,10000,10020.694586007616,10000,9930.687907990045,10000.0,10165.47121062992,10092.89400555776,10157.439515325445,10267.73540341276,10143.553794574824,10029.419549550585,10202.928834751883,9960.476354849843,10017.338098641889,9776.28971232959,9964.45140688076,10076.892588188664,10168.382411619184,10267.671331180482,10115.498009179051,10005.730636647795,10022.947263017357,9979.422445097702,9958.257656505366,9692.154370562876,9916.307841591364
2021-06-09 18:00:00+00:00,10000.0,10000.0,10260.745477230192,10000,10000.0,10064.204119069456,10000,10000.0,9859.052688887545,10000,10000.0,10000.0,10000.0,9882.799750764028,10000,10009.765801170026,10000,9845.047741447628,10000.0,10165.47121062992,10096.069868995632,10127.94451751764,10263.850884391097,10096.159707406276,10023.942827229095,10191.80130132681,9958.232654470145,9930.950679056468,9784.997898024145,9968.669036572874,10080.063416567576,10138.855638017716,10263.786836398807,10068.235008054467,10000.266850029857,10012.016021361816,9977.174476915096,9872.379734242875,9700.787613083574,9916.307841591364
