timestamp,LIN_btc,LIN_eth,GRAD_btc,GRAD_eth,IMB_btc,IMB_eth,XGB_btc,XGB_eth
2021-06-17 01:00:00,10571.079786540098,8898.713574589716,10510.359552393496,9389.636102723462,10636.43979795734,9250.053867293673,10999.707900576625,9346.619801158178
2021-06-17 02:00:00,10571.079786540098,8898.713574589716,10510.49350819281,9375.515195139473,10636.57536066458,9236.142874963618,10999.707900576625,9332.563585028936
2021-06-17 03:00:00,10571.079786540098,8898.713574589716,10529.327693576535,9364.655910231131,10655.635477302736,9225.445019448927,10999.707900576625,9321.754049255627
2021-06-17 04:00:00,10571.079786540098,8898.713574589716,10587.08943424127,9391.017495856677,10714.090116665266,9251.414725239,10999.707900576625,9347.99486577952
2021-06-17 05:00:00,10571.079786540098,8898.713574589716,10517.218089318438,9333.766424891155,10643.380608568106,9195.014723726938,10999.707900576625,9291.006076472906
2021-06-17 06:00:00,10571.079786540098,8898.713574589716,10490.18580901662,9308.01879176926,10616.024054246773,9169.649843690346,10999.707900576625,9265.376399780724
2021-06-17 07:00:00,10571.079786540098,8898.713574589716,10390.120826928129,9164.814370292495,10514.758711937382,9028.574236690998,10999.707900576625,9122.828034035228
2021-06-17 08:00:00,10571.079786540098,8898.713574589716,10373.831801731394,9127.248151475307,10498.274286736816,8991.566460899905,10999.707900576625,9085.4339155827
2021-06-17 09:00:00,10571.079786540098,8898.713574589716,10421.466483967895,9210.246855562724,10546.480385431889,9073.331342448562,10999.707900576625,9168.052381581496
2021-06-17 10:00:00,10571.079786540098,8898.713574589716,10454.392819439585,9210.246855562724,10579.801698871848,9140.693810742465,10999.707900576625,9236.118080337785
2021-06-17 11:00:00,10571.079786540098,8898.713574589716,10311.06011417227,9210.246855562724,10434.749602123456,8932.633751545143,10999.707900576625,9025.88597823082
2021-06-17 12:00:00,10571.079786540098,8898.713574589716,10097.668525863077,9210.246855562724,10218.798209487764,8746.234014644344,10999.707900576625,8837.540321346833
2021-06-17 13:00:00,10571.079786540098,8898.713574589716,10116.422337767212,9210.246855562724,10237.776988501571,8811.668600849025,10999.707900576625,8903.65801188956
2021-06-17 14:00:00,10571.079786540098,8898.713574589716,10108.224242849115,9210.246855562724,10229.48055081839,8847.882542838675,10999.707900576625,8940.250009312973
2021-06-17 15:00:00,10571.079786540098,8898.713574589716,10110.26037099871,9210.246855562724,10231.541103968464,8859.071819278066,10999.707900576625,8951.55609619954
2021-06-17 16:00:00,10571.079786540098,8898.713574589716,10113.877177580222,9210.246855562724,10235.201297063984,8877.329996711262,10999.707900576625,8970.004879869173
2021-06-17 17:00:00,10571.079786540098,8898.713574589716,10171.076303887834,9210.246855562724,10293.0865730561,8922.61632500312,10999.707900576625,9015.763974768182
2021-06-17 18:00:00,10571.079786540098,8898.713574589716,10201.591434971846,9210.246855562724,10323.96775776571,8966.503993740054,10999.707900576625,9015.763974768182
