timestamp,LIN_AAPL,LIN_MSFT,LIN_AMZN,LIN_FB,LIN_GOOGL,LIN_TSLA,LIN_BRK.B,LIN_NVDA,LIN_JPM,LIN_JNJ
2021-06-15 18:00:00+00:00,10000.0,10000.0,10539.363693075484,10000,10000.0,9745.101318360019,10000,10015.50449603954,9859.052688887543,10000
2021-06-15 19:00:00+00:00,10000.0,10000.0,10557.953836556457,10000,10000.0,9707.594555749847,10000,9983.654010327642,9859.052688887543,10000
2021-06-15 20:00:00+00:00,10000.0,10000.0,10545.851528384279,10000,10000.0,9704.354370651132,10000,9983.092768288667,9859.052688887543,10000
2021-06-15 21:00:00+00:00,10000.0,10000.0,10548.970679975046,10000,10000.0,9695.767880139538,10000,9981.689663191226,9859.052688887543,10000
2021-06-15 22:00:00+00:00,10000.0,10000.0,10545.851528384279,10000,10000.0,9679.890973155834,10000,9981.689663191226,9859.052688887543,10000
2021-06-15 23:00:00+00:00,10000.0,10000.0,10542.732376793512,10000,10000.0,9660.611871818479,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 08:00:00+00:00,10000.0,10000.0,10530.255770430442,10000,10000.0,9678.432889861411,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 09:00:00+00:00,10000.0,10000.0,10530.255770430442,10000,10000.0,9667.902288290588,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 10:00:00+00:00,10000.0,10000.0,10548.970679975046,10000,10000.0,9665.472149466552,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 11:00:00+00:00,10000.0,10000.0,10559.575795383655,10000,10000.0,9680.37700092064,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 12:00:00+00:00,10000.0,10000.0,10577.07423580786,10000,10000.0,9676.004371129924,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 13:00:00+00:00,10000.0,10000.0,10623.346849656891,10000,10000.0,9676.004371129924,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 14:00:00+00:00,10000.0,10000.0,10634.934497816594,10000,10000.0,9676.004371129924,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 15:00:00+00:00,10000.0,10000.0,10602.152214597629,10000,10000.0,9676.004371129924,10000,9964.852402021943,9859.052688887543,10000
2021-06-16 16:00:00+00:00,10000.0,10000.0,10601.202744853399,10000,10000.0,9676.004371129924,10000,9964.852402021943,9859.052688887543,10000
