timestamp,LIN_btc,LIN_eth
2021-06-12 08:00:00,10571.079786540098,9220.578246802268
2021-06-12 09:00:00,10571.079786540098,9167.884036701318
2021-06-12 10:00:00,10571.079786540098,9061.246400311682
2021-06-12 11:00:00,10571.079786540098,9057.233766496523
2021-06-12 12:00:00,10571.079786540098,9139.189919419336
2021-06-12 13:00:00,10571.079786540098,9174.584378071913
2021-06-12 14:00:00,10571.079786540098,9123.85862984255
2021-06-12 15:00:00,10571.079786540098,9098.760740979815
2021-06-12 16:00:00,10571.079786540098,9101.82699889517
2021-06-12 17:00:00,10571.079786540098,9017.599543812834
2021-06-12 18:00:00,10571.079786540098,8963.126147020259
2021-06-12 19:00:00,10571.079786540098,9045.839400662913
2021-06-12 20:00:00,10571.079786540098,9128.931204665487
2021-06-12 21:00:00,10571.079786540098,9017.448123668866
2021-06-12 22:00:00,10571.079786540098,8842.141451989632
2021-06-12 23:00:00,10571.079786540098,8859.36549336602
2021-06-13 00:00:00,10571.079786540098,8768.513406985074
2021-06-13 01:00:00,10571.079786540098,8876.475969634432
2021-06-13 02:00:00,10571.079786540098,8803.907865637651
2021-06-13 03:00:00,10571.079786540098,8916.526597714032
2021-06-13 04:00:00,10571.079786540098,8940.640255640976
2021-06-13 05:00:00,10571.079786540098,8979.555232640814
2021-06-13 06:00:00,10571.079786540098,8942.57086247657
2021-06-13 07:00:00,10571.079786540098,8931.820032254825
2021-06-13 08:00:00,10571.079786540098,8931.820032254825
2021-06-13 09:00:00,10571.079786540098,8931.820032254825
2021-06-13 10:00:00,10571.079786540098,8931.820032254825
2021-06-13 11:00:00,10571.079786540098,8931.820032254825
2021-06-13 12:00:00,10571.079786540098,8931.820032254825
2021-06-13 13:00:00,10571.079786540098,8931.820032254825
2021-06-13 14:00:00,10571.079786540098,8931.820032254825
2021-06-13 15:00:00,10571.079786540098,8931.820032254825
2021-06-13 16:00:00,10571.079786540098,8931.820032254825
2021-06-13 17:00:00,10571.079786540098,8931.820032254825
2021-06-13 18:00:00,10571.079786540098,8931.820032254825
2021-06-13 19:00:00,10571.079786540098,8931.820032254825
2021-06-13 20:00:00,10571.079786540098,8931.820032254825
2021-06-13 21:00:00,10571.079786540098,8931.820032254825
2021-06-13 22:00:00,10571.079786540098,8931.820032254825
2021-06-13 23:00:00,10571.079786540098,8931.820032254825
2021-06-14 00:00:00,10571.079786540098,8931.820032254825
2021-06-14 01:00:00,10571.079786540098,8931.820032254825
2021-06-14 02:00:00,10571.079786540098,8931.820032254825
2021-06-14 03:00:00,10571.079786540098,8931.820032254825
2021-06-14 04:00:00,10571.079786540098,8931.820032254825
2021-06-14 05:00:00,10571.079786540098,8931.820032254825
2021-06-14 06:00:00,10571.079786540098,8931.820032254825
2021-06-14 07:00:00,10571.079786540098,8931.820032254825
2021-06-14 08:00:00,10571.079786540098,8931.820032254825
2021-06-14 09:00:00,10571.079786540098,8931.820032254825
