timestamp,XGB_btc,XGB_eth
2021-06-08 22:00:00,9703.403693608583,8992.195304009925
2021-06-08 23:00:00,9719.135933029485,9001.672173496236
2021-06-09 00:00:00,9872.952453659704,9061.570379477274
2021-06-09 01:00:00,10091.259371466622,9279.209065595307
2021-06-09 02:00:00,10073.877309185098,9164.645056477022
2021-06-09 03:00:00,10033.869104815085,9084.256321876934
2021-06-09 04:00:00,10026.1797518397,9074.816042620301
2021-06-09 05:00:00,10168.918890405761,9145.288824977957
2021-06-09 06:00:00,10316.253964083546,9293.918337925408
2021-06-09 07:00:00,10289.29703698593,9314.299095855427
2021-06-09 08:00:00,10335.020699123088,9249.314847949303
2021-06-09 09:00:00,10211.4018290667,8999.95243270142
2021-06-09 10:00:00,10716.277085538652,9394.980552292927
2021-06-09 11:00:00,10760.557152672765,9513.459715986639
2021-06-09 12:00:00,10776.554542196269,9486.639077633492
2021-06-09 13:00:00,10581.993289133263,9375.843862171923
2021-06-09 14:00:00,10688.996086093413,9382.869186269883
2021-06-09 15:00:00,10726.971473010162,9379.063802383489
2021-06-09 16:00:00,10805.279136644547,9447.231400271501
2021-06-09 17:00:00,10931.225435379307,9513.496306216317
2021-06-09 18:00:00,11017.399218724144,9543.097802024904
2021-06-09 19:00:00,10893.515198565157,9436.620233665208
2021-06-09 20:00:00,10872.39157372473,9414.702686088764
2021-06-09 21:00:00,10932.43334140226,9403.762207415377
2021-06-09 22:00:00,10900.61532909032,9381.2592161641
2021-06-09 23:00:00,10841.6636229457,9324.251638327536
2021-06-10 00:00:00,10853.477533072633,9284.478058668776
2021-06-10 01:00:00,10823.486110356378,9293.515845398962
2021-06-10 02:00:00,10899.819878782524,9293.515845398962
2021-06-10 03:00:00,10728.56237362576,9293.515845398962
2021-06-10 04:00:00,11035.399964578397,9293.515845398962
2021-06-10 05:00:00,11154.098827175438,9293.515845398962
2021-06-10 06:00:00,11149.561814308736,9293.515845398962
2021-06-10 07:00:00,11133.387658050166,9293.515845398962
2021-06-10 08:00:00,11151.034870434287,9293.515845398962
2021-06-10 09:00:00,10907.00839267522,9293.515845398962
2021-06-10 10:00:00,10876.457208631256,9293.515845398962
2021-06-10 11:00:00,10847.084469487734,9293.515845398962
2021-06-10 12:00:00,10748.41917019821,9293.515845398962
2021-06-10 13:00:00,10842.576917743543,9293.515845398962
2021-06-10 14:00:00,10807.194109607766,9233.94563514298
2021-06-10 15:00:00,10745.738208049706,9267.352999432724
2021-06-10 16:00:00,10818.4777195295,9326.435236951891
2021-06-10 17:00:00,10860.93119706793,9350.195755598417
2021-06-10 18:00:00,10805.86835909477,9273.621572282598
2021-06-10 19:00:00,10731.537946999377,9151.44070625662
2021-06-10 20:00:00,10696.18459998611,9110.788823643368
2021-06-10 21:00:00,10712.535522979746,9147.161560718383
2021-06-10 22:00:00,10835.56517058591,9258.607026534399
2021-06-10 23:00:00,10913.902295342807,9299.296445512018
2021-06-11 00:00:00,10901.116168173008,9257.218181052689
2021-06-11 01:00:00,10759.496552262368,9123.70133298682
2021-06-11 02:00:00,10959.53757411243,9194.344770732101
2021-06-11 03:00:00,10907.067314920243,9172.235852117878
2021-06-11 04:00:00,10915.345890345849,9225.387344066505
2021-06-11 05:00:00,11047.567408175464,9289.837281690652
2021-06-11 06:00:00,11019.785569647538,9288.936408945761
2021-06-11 07:00:00,11000.282306545221,9232.294035110677
2021-06-11 08:00:00,11032.306546714737,9289.536990775689
2021-06-11 09:00:00,10977.744547824264,9188.676779712156
2021-06-11 10:00:00,10848.999442450953,9080.04654122393
2021-06-11 11:00:00,10806.987881750187,8922.318738139089
2021-06-11 12:00:00,10878.666792819586,8922.318738139089
2021-06-11 13:00:00,10949.668098071228,8922.318738139089
2021-06-11 14:00:00,10980.16035987017,8869.78322218228
2021-06-11 15:00:00,10947.104980412767,8805.942595196786
2021-06-11 16:00:00,10881.6423661932,8659.160875860349
2021-06-11 17:00:00,11008.531420848316,8721.856213820061
2021-06-11 18:00:00,10995.53906582094,8707.115235714034
2021-06-11 19:00:00,10917.6143967792,8647.523261566119
2021-06-11 20:00:00,10676.62241463877,8464.757299935778
2021-06-11 21:00:00,10468.509045220679,8375.757259190377
2021-06-11 22:00:00,10468.509045220679,8504.583802187142
2021-06-11 23:00:00,10468.509045220679,8438.046204269973
2021-06-12 00:00:00,10468.509045220679,8463.427286873579
2021-06-12 01:00:00,10468.509045220679,8495.088986715344
2021-06-12 02:00:00,10468.509045220679,8584.236806689876
2021-06-12 03:00:00,10468.509045220679,8530.9623945874
2021-06-12 04:00:00,10468.509045220679,8601.78559014943
2021-06-12 05:00:00,10468.509045220679,8849.020240489079
2021-06-12 06:00:00,10468.509045220679,8831.028119342127
2021-06-12 07:00:00,10468.509045220679,9010.76460677524
2021-06-12 08:00:00,10468.509045220679,8998.868378830028
2021-06-12 09:00:00,10378.417655242507,8947.441207091713
2021-06-12 10:00:00,10296.524320112305,8843.367684974739
2021-06-12 11:00:00,10328.386263776736,8839.451535402713
2021-06-12 12:00:00,10398.389512265743,8919.437043170994
2021-06-12 13:00:00,10445.048654219587,8953.980437980852
2021-06-12 14:00:00,10390.133315184814,8904.474396221269
2021-06-12 15:00:00,10469.32303648218,8879.97998899246
2021-06-12 16:00:00,10420.657987491066,8882.972518382405
2021-06-12 17:00:00,10380.103779998473,8800.770322177126
2021-06-12 18:00:00,10333.299282462218,8747.606744496501
2021-06-12 19:00:00,10392.9241423671,8828.331148410447
2021-06-12 20:00:00,10407.459700608171,8909.425000397228
2021-06-12 21:00:00,10313.15299874009,8800.622542947995
2021-06-12 22:00:00,10136.749463926431,8629.531140419165
2021-06-12 23:00:00,10231.375948075816,8646.341027733055
2021-06-13 00:00:00,10169.047474338095,8557.673490253204
2021-06-13 01:00:00,10169.047474338095,8663.040080625093
2021-06-13 02:00:00,10169.047474338095,8592.216885063062
2021-06-13 03:00:00,10169.047474338095,8702.127686730793
2021-06-13 04:00:00,10169.047474338095,8725.661528970237
2021-06-13 05:00:00,10169.047474338095,8763.64079085744
2021-06-13 06:00:00,10169.047474338095,8727.545714141685
2021-06-13 07:00:00,10159.878598412626,8717.053388873235
2021-06-13 08:00:00,10157.72787443011,8701.721293850678
2021-06-13 09:00:00,10132.004083639213,8626.76027987292
2021-06-13 10:00:00,10198.563331098167,8689.0861697598
2021-06-13 11:00:00,10470.346924888898,8859.660344986662
2021-06-13 12:00:00,10564.044913127249,8944.337843279918
2021-06-13 13:00:00,10613.002182729286,9010.727661967956
2021-06-13 14:00:00,10661.987751331093,8981.541264214173
2021-06-13 15:00:00,11114.913242649363,9335.287793951493
2021-06-13 16:00:00,11008.31091051591,9326.642709047208
2021-06-13 17:00:00,11003.952864551335,9321.692104871248
2021-06-13 18:00:00,11046.40136420628,9272.81412483548
2021-06-13 19:00:00,11076.879386958533,9272.81412483548
2021-06-13 20:00:00,11092.104248834772,9272.81412483548
2021-06-13 21:00:00,11032.704648317618,9272.81412483548
2021-06-13 22:00:00,11037.147591281504,9272.81412483548
2021-06-13 23:00:00,11116.58288363579,9272.81412483548
2021-06-14 00:00:00,11163.304532256001,9272.81412483548
2021-06-14 01:00:00,11201.876068942462,9272.81412483548
2021-06-14 02:00:00,11201.876068942462,9272.81412483548
2021-06-14 03:00:00,11201.876068942462,9272.81412483548
2021-06-14 04:00:00,11201.876068942462,9272.81412483548
2021-06-14 05:00:00,11201.876068942462,9272.81412483548
2021-06-14 06:00:00,11201.876068942462,9272.81412483548
2021-06-14 07:00:00,11201.876068942462,9272.81412483548
2021-06-14 08:00:00,11201.876068942462,9272.81412483548
2021-06-14 09:00:00,11201.876068942462,9272.81412483548
2021-06-14 10:00:00,11201.876068942462,9272.81412483548
2021-06-14 11:00:00,11201.876068942462,9272.81412483548
2021-06-14 12:00:00,11201.876068942462,9272.81412483548
2021-06-14 13:00:00,11201.876068942462,9272.81412483548
2021-06-14 14:00:00,11201.876068942462,9272.81412483548
2021-06-14 15:00:00,11201.876068942462,9272.81412483548
2021-06-14 16:00:00,11201.876068942462,9384.572582335279
2021-06-14 17:00:00,11201.876068942462,9326.44942765125
2021-06-14 18:00:00,11201.876068942462,9422.919999518526
2021-06-14 19:00:00,11201.876068942462,9480.495855194229
2021-06-14 20:00:00,11201.876068942462,9380.705002676455
2021-06-14 21:00:00,11201.876068942462,9450.066030331407
2021-06-14 22:00:00,11201.876068942462,9442.732223619862
2021-06-14 23:00:00,11201.876068942462,9610.71653257483
2021-06-15 00:00:00,11201.876068942462,9564.050170465054
2021-06-15 01:00:00,11201.876068942462,9532.014935177813
2021-06-15 02:00:00,11201.876068942462,9566.859638707785
2021-06-15 03:00:00,11201.876068942462,9419.672692069136
2021-06-15 04:00:00,11201.876068942462,9443.717361834844
2021-06-15 05:00:00,11201.876068942462,9407.44968088323
2021-06-15 06:00:00,11180.606080164203,9416.644304223075
2021-06-15 07:00:00,11347.17422447521,9480.2769355909
2021-06-15 08:00:00,11317.121245607777,9441.929518407655
2021-06-15 09:00:00,11226.70976296457,9299.74123604503
2021-06-15 10:00:00,11242.507920856602,9309.154778988206
2021-06-15 11:00:00,11283.420379482857,9329.69673510064
2021-06-15 12:00:00,11421.338578487002,9403.946967229955
2021-06-15 13:00:00,11389.265231292344,9399.203709157813
2021-06-15 14:00:00,11211.669243195249,9238.370773911613
2021-06-15 15:00:00,11208.189719965032,9203.489583781084
2021-06-15 16:00:00,11217.056892067843,9238.443747112724
2021-06-15 17:00:00,11256.173467736564,9320.68454476357
2021-06-15 18:00:00,11271.017562807408,9278.651980924273
2021-06-15 19:00:00,11203.110738475765,9196.00983066732
2021-06-15 20:00:00,11253.816371354807,9218.011250801952
2021-06-15 21:00:00,11243.939015088385,9211.954475109833
2021-06-15 22:00:00,11240.712037899071,9209.50987287265
2021-06-15 23:00:00,11307.103585985298,9245.011335212612
2021-06-16 00:00:00,11306.458190547435,9235.123466462222
2021-06-16 01:00:00,11335.023953840664,9256.285694784092
2021-06-16 02:00:00,11256.818863174429,9256.285694784092
2021-06-16 03:00:00,11256.818863174429,9256.285694784092
2021-06-16 04:00:00,11256.818863174429,9256.285694784092
2021-06-16 05:00:00,11256.818863174429,9256.285694784092
2021-06-16 06:00:00,11066.327515981715,9256.285694784092
2021-06-16 07:00:00,11064.318173291074,9256.285694784092
2021-06-16 08:00:00,11108.467111282553,9256.285694784092
2021-06-16 09:00:00,10997.132545860455,9256.285694784092
2021-06-16 10:00:00,10977.208922561738,9225.957880635666
2021-06-16 11:00:00,10946.898978594512,9151.207839970091
2021-06-16 12:00:00,11080.987227442985,9274.046946143057
2021-06-16 13:00:00,10966.115086861313,9239.51754565165
2021-06-16 14:00:00,10943.276501631108,9239.861311806986
2021-06-16 15:00:00,10905.014088705162,9167.746811665642
2021-06-16 16:00:00,10970.331876451526,9216.02685837044
2021-06-16 17:00:00,10913.47596848686,9116.258280844388
2021-06-16 18:00:00,10849.629812006877,9042.845108560667
2021-06-16 19:00:00,10932.97508276643,9151.780783562313
2021-06-16 20:00:00,10945.370746125576,9221.297939418906
2021-06-16 21:00:00,10958.643728124296,9240.128685483356
2021-06-16 22:00:00,10999.707900576625,9289.325441935714
2021-06-16 23:00:00,10999.707900576625,9266.866053120506
2021-06-17 00:00:00,10999.707900576625,9221.60350933476
2021-06-17 01:00:00,10999.707900576625,9346.619801158178
2021-06-17 02:00:00,10999.707900576625,9332.563585028935
2021-06-17 03:00:00,10999.707900576625,9321.754049255627
2021-06-17 04:00:00,10999.707900576625,9347.99486577952
2021-06-17 05:00:00,10999.707900576625,9291.006076472906
2021-06-17 06:00:00,10999.707900576625,9265.376399780724
2021-06-17 07:00:00,10999.707900576625,9122.828034035228
2021-06-17 08:00:00,10999.707900576625,9085.4339155827
2021-06-17 09:00:00,10999.707900576625,9168.052381581496
2021-06-17 10:00:00,10999.707900576625,9236.118080337785
2021-06-17 11:00:00,10999.707900576625,9025.88597823082
2021-06-17 12:00:00,10999.707900576625,8837.540321346833
2021-06-17 13:00:00,10999.707900576625,8903.65801188956
2021-06-17 14:00:00,10999.707900576625,8940.250009312973
2021-06-17 15:00:00,10999.707900576625,8951.55609619954
2021-06-17 16:00:00,10999.707900576625,8970.004879869173
2021-06-17 17:00:00,10999.707900576625,9015.763974768182
2021-06-17 18:00:00,10999.707900576625,9015.763974768182
2021-06-17 19:00:00,10999.707900576625,9015.763974768182
2021-06-17 20:00:00,10999.707900576625,9015.763974768182
2021-06-17 21:00:00,10999.707900576625,9015.763974768182
2021-06-17 22:00:00,10999.707900576625,9015.763974768182
2021-06-17 23:00:00,10999.707900576625,9015.763974768182
2021-06-18 00:00:00,10999.707900576625,9015.763974768182
2021-06-18 01:00:00,10999.707900576625,9015.763974768182
2021-06-18 02:00:00,10999.707900576625,9015.763974768182
2021-06-18 03:00:00,10999.707900576625,9015.763974768182
2021-06-18 04:00:00,10999.707900576625,9015.763974768182
2021-06-18 05:00:00,10999.707900576625,9015.763974768182
2021-06-18 06:00:00,10999.707900576625,9015.763974768182
2021-06-18 07:00:00,10999.707900576625,9015.763974768182
2021-06-18 08:00:00,10999.707900576625,8997.488350795651
2021-06-18 09:00:00,10999.707900576625,8873.150952278438
2021-06-18 10:00:00,10999.707900576625,8745.774195130803
2021-06-18 11:00:00,10999.707900576625,8836.323399003339
2021-06-18 12:00:00,10999.707900576625,8697.618123324137
2021-06-18 13:00:00,10999.707900576625,8495.24420516612
2021-06-18 14:00:00,10999.707900576625,8500.730839576878
2021-06-18 15:00:00,10999.707900576625,8662.172096699229
2021-06-18 16:00:00,10999.707900576625,8777.588780275208
2021-06-18 17:00:00,10980.256631809998,8749.64246975134
2021-06-18 18:00:00,11043.141874732211,8813.745306320214
2021-06-18 19:00:00,11019.683213034268,8840.349562383897
2021-06-18 20:00:00,11141.816219141037,8890.755549020874
2021-06-18 21:00:00,10942.371355559311,8727.380154588258
2021-06-18 22:00:00,10827.081743535255,8644.291194626752
2021-06-18 23:00:00,10850.78701402897,8669.75075718028
2021-06-19 00:00:00,10954.855925845339,8835.139233303176
2021-06-19 01:00:00,11035.127088869576,8837.11284280345
2021-06-19 02:00:00,11032.537696513955,8861.546128416832
2021-06-19 03:00:00,11041.014873868666,8890.163466170794
2021-06-19 04:00:00,10994.837376860101,8794.601294167564
2021-06-19 05:00:00,11012.254123061595,8781.101805185695
2021-06-19 06:00:00,11086.729979385158,8849.783415795204
2021-06-19 07:00:00,11018.511821254344,8815.718915820487
2021-06-19 08:00:00,11023.875562562416,8798.903762878159
2021-06-19 09:00:00,11175.20088486886,8887.597773820438
2021-06-19 10:00:00,11133.369867885798,8870.822093068116
2021-06-19 11:00:00,11064.041970174007,8855.309522395968
2021-06-19 12:00:00,11024.522910651322,8776.365142385039
2021-06-19 13:00:00,10947.827575165798,8706.617782645384
2021-06-19 14:00:00,11084.325543626366,8768.35228781393
2021-06-19 15:00:00,11127.297126289879,8785.088496376246
2021-06-19 16:00:00,11058.154185174915,8715.972691676678
2021-06-19 17:00:00,10955.904013227377,8592.069487249522
2021-06-19 18:00:00,10940.336832994182,8550.742104313802
2021-06-19 19:00:00,10904.7326881044,8562.189039415387
2021-06-19 20:00:00,10981.797936783581,8613.779191752528
2021-06-19 21:00:00,10976.773282569698,8603.911144251162
2021-06-19 22:00:00,10953.56122966753,8618.634271123201
2021-06-19 23:00:00,11035.712784759538,8718.262078696995
2021-06-20 00:00:00,11017.432907772836,8739.419172539925
2021-06-20 01:00:00,10938.055701633277,8681.592414181918
2021-06-20 02:00:00,10983.58585055294,8696.710262954011
2021-06-20 03:00:00,10885.034810542,8605.68739280141
2021-06-20 04:00:00,10784.541726264344,8548.807967003535
2021-06-20 05:00:00,10501.6506114128,8287.423124787347
2021-06-20 06:00:00,10446.995937049523,8194.466117324479
2021-06-20 07:00:00,10457.106897676233,8209.781327046598
2021-06-20 08:00:00,10456.983593278346,8215.899516497446
2021-06-20 09:00:00,10589.073429514465,8332.579310153598
2021-06-20 10:00:00,10619.591267991422,8337.118612004228
2021-06-20 11:00:00,10657.69232693841,8385.748350090958
2021-06-20 12:00:00,10660.898241283465,8416.73401924525
2021-06-20 13:00:00,10771.194025193112,8526.032513370383
2021-06-20 14:00:00,10940.521789591012,8763.260375303225
2021-06-20 15:00:00,11040.583308476062,8904.926065232838
2021-06-20 16:00:00,10957.291187703602,8887.360940680406
2021-06-20 17:00:00,10991.878071310819,8895.413267441521
2021-06-20 18:00:00,10972.55010694208,8854.006940125788
2021-06-20 19:00:00,10964.07292958737,8827.915822532175
2021-06-20 20:00:00,10874.33815402533,8699.59173282441
2021-06-20 21:00:00,10836.483703874113,8643.738583966677
2021-06-20 22:00:00,10684.326076881936,8512.888274098561
2021-06-20 23:00:00,10552.791110436307,8369.604224378725
2021-06-21 00:00:00,10618.142441316255,8406.273888893802
2021-06-21 01:00:00,10102.79171034882,7949.778011480603
2021-06-21 02:00:00,10175.017261410952,7942.594072899608
2021-06-21 03:00:00,10136.083897778228,7953.133147631066
2021-06-21 04:00:00,10231.18241464834,7924.91053177716
2021-06-21 05:00:00,9970.393613117983,7657.999582960207
2021-06-21 06:00:00,10033.926204129102,7777.99504057682
2021-06-21 07:00:00,9949.67847427302,7691.945666364907
2021-06-21 08:00:00,10223.44506368095,7947.6465132203075
2021-06-21 09:00:00,10143.821248745617,7910.068988335105
2021-06-21 10:00:00,10076.342917002125,7831.321969274203
2021-06-21 11:00:00,9910.621806242409,7588.844306070633
2021-06-21 12:00:00,9946.164298933249,7578.818369809245
2021-06-21 13:00:00,10111.23806160406,7741.128015111716
2021-06-21 14:00:00,10045.270208734679,7679.2356211831475
2021-06-21 15:00:00,10047.304731299808,7661.433663490683
2021-06-21 16:00:00,9713.766335016304,7404.390762175096
2021-06-21 17:00:00,9639.62956578693,7361.602908209173
2021-06-21 18:00:00,9758.063439957099,7447.731226801096
2021-06-21 19:00:00,9808.74154748853,7559.200691376529
2021-06-21 20:00:00,10058.587083706441,7718.076256148524
2021-06-21 21:00:00,10141.786726180488,7776.416152976601
2021-06-21 22:00:00,10178.53143675072,7799.704745079825
2021-06-21 23:00:00,10147.397076284331,7770.258491335749
2021-06-22 00:00:00,10049.308427765467,7648.960451448956
2021-06-22 01:00:00,10127.791677020346,7690.09047343465
2021-06-22 02:00:00,10054.980430068255,7665.341410301224
2021-06-22 03:00:00,9767.342095898071,7422.074303297544
2021-06-22 04:00:00,9731.398863914103,7401.035626024632
2021-06-22 05:00:00,9813.334636309808,7505.7158739191245
2021-06-22 06:00:00,9624.833038040528,7361.602908209173
2021-06-22 07:00:00,9207.293520696714,7061.2590144575925
2021-06-22 08:00:00,9002.1766548122,6806.584444542334
2021-06-22 09:00:00,9422.922086501068,7166.84712272221
2021-06-22 10:00:00,9772.6441850072,7342.932562336588
2021-06-22 11:00:00,10044.129643054226,7561.647967156869
2021-06-22 12:00:00,10102.57592765252,7535.241072043212
2021-06-22 13:00:00,10174.030826227856,7645.289537778448
2021-06-22 14:00:00,9996.842406464679,7483.571975326059
2021-06-22 15:00:00,10145.11594492343,7620.224697124978
2021-06-22 16:00:00,10009.142020153877,7401.075098214637
2021-06-22 17:00:00,10050.264036849088,7452.033695511693
2021-06-22 18:00:00,10023.476156408205,7420.574360077338
2021-06-22 19:00:00,10391.508958000511,7640.473930597781
2021-06-22 20:00:00,10492.526085969186,7892.306502832646
2021-06-22 21:00:00,10435.12788875293,7926.371002807362
2021-06-22 22:00:00,10480.873820368892,7953.01473106105
2021-06-22 23:00:00,10423.475623152637,7901.93771719398
2021-06-23 00:00:00,10587.994516032957,8052.326761114799
2021-06-23 01:00:00,10456.243766891024,7922.81850570687
2021-06-23 02:00:00,10473.47555649569,7922.502728186826
2021-06-23 03:00:00,10414.536054305852,7789.126198158361
2021-06-23 04:00:00,10461.391725502795,7848.808149446624
2021-06-23 05:00:00,10554.73315470302,7933.199691678307
2021-06-23 06:00:00,10466.169770920906,7863.136554418607
2021-06-23 07:00:00,10547.211586431933,7938.291604189012
2021-06-23 08:00:00,10481.243733562551,7878.767541660772
2021-06-23 09:00:00,10505.997091438307,7898.385220093487
2021-06-23 10:00:00,10325.571931230601,7799.112662229743
2021-06-23 11:00:00,10387.717347765496,7848.610788496597
2021-06-23 12:00:00,10360.251293136234,7795.757526079279
2021-06-23 13:00:00,10263.673123491484,7673.551625822361
2021-06-23 14:00:00,10136.947028563436,7563.46368789712
2021-06-23 15:00:00,10187.779266592222,7626.38235876583
2021-06-23 16:00:00,10285.066436524825,7679.590870893197
2021-06-23 17:00:00,10322.335190786076,7696.80074573558
2021-06-23 18:00:00,10383.247563342104,7766.627049855246
2021-06-23 19:00:00,10230.350109962605,7651.01300532924
2021-06-23 20:00:00,10050.603123943278,7533.109573782917
2021-06-23 21:00:00,10020.948416251527,7473.703927824693
2021-06-23 22:00:00,10053.130864099956,7530.662298002578
2021-06-23 23:00:00,10037.440379468873,7519.452196041027
2021-06-24 00:00:00,10164.998779082658,7609.646150203513
2021-06-24 01:00:00,10184.635004446112,7613.23811949401
2021-06-24 02:00:00,10130.134460580193,7582.726116619786
2021-06-24 03:00:00,10292.896265790629,7704.97148906671
2021-06-24 04:00:00,10265.892602653443,7665.144049351196
2021-06-24 05:00:00,10244.776724515346,7631.158493756491
2021-06-24 06:00:00,10444.005805400771,7763.824524364859
2021-06-24 07:00:00,10496.780087696276,7809.572792581192
2021-06-24 08:00:00,10500.91078502548,7765.2060510150495
